temperature,gas_level,humidity,pressure,smoke,worker_count,maintenance,permit_status,equipment_health,shift,incident
39.57861968212995,0.20455327522251163,75.50351035025939,97.63684460353096,9.40676883877823,11,0,approved,88.07382731084392,night,0
34.272449121957436,23.926001778183526,71.01349180986935,85.54370439931073,3.9498346852032746,9,0,rejected,83.79648221408505,swing,0
35.931287602289224,5.961084921426242,65.40080055698527,91.37750113162465,5.070930690087906,8,0,approved,62.62256220237625,swing,0
18.977047871241712,6.631379407580007,38.81996085904163,100.72357595249053,1.1536691999968856,5,0,pending,84.20787290872427,night,0
42.277725256033904,6.142236169861482,50.87749890177615,104.03417392355176,8.427763109185468,4,0,approved,86.87215111008396,swing,0
45.771271790804846,10.359435231381994,51.66569989465146,104.92938446306037,2.0316647199434086,12,0,approved,86.2124037076065,day,0
43.922447530445204,18.185094291596364,76.27727548905209,94.75604462503573,14.121725344049462,7,0,approved,65.01811722443291,day,0
50.4647247133062,22.167142912618573,51.41703413230543,97.07111881744517,6.449512465163192,5,0,approved,55.135401131332166,day,0
40.41835526939003,7.477792840951903,73.8016423461642,98.84396954688431,6.5725139539016215,5,0,approved,77.85628362974182,day,0
43.744174167811245,16.319627536350122,46.43951994203374,97.95099280931552,19.48678565069418,4,1,approved,61.40930313270971,day,0
39.87308886148223,19.131186264222457,47.636740635088614,106.50414176531731,1.4656416053088983,11,0,approved,81.51685919198697,day,0
46.25060863510993,5.284212006810375,62.22181158719711,90.53460712030457,6.044176188883422,3,0,rejected,63.9627833370576,swing,0
19.073244366414535,1.5242043195805521,78.52220058357636,91.80563515965646,3.852788869382417,5,0,approved,59.13058268365545,day,0
27.27702838426387,33.75924559320312,51.82334306098184,98.61251763482043,27.12777673259559,4,1,rejected,70.07607353193428,day,0
57.042795884397094,16.956930989929333,16.55848207208203,90.0751703732986,12.589248182410474,9,0,approved,76.00541132408506,night,0
10.0,15.666567212497434,31.537248964916696,85.79623776834671,11.334057072732724,3,0,approved,97.18791293670394,day,0
36.31786484209587,0.9106282162626624,59.46942334246685,89.05218272304197,1.826468497729708,5,1,approved,75.74734863101676,swing,0
52.06729951529682,25.545770231904925,32.87805959827348,99.05828329240987,2.1673679091247506,7,0,approved,75.88174862378864,day,0
36.88087201349882,12.522533044144076,42.016557604053816,106.0442465306038,0.23692044829874545,5,0,approved,97.60162110298758,swing,0
33.139867142591626,28.246719520776665,55.185129259573856,106.21093227514261,8.140728497619723,9,1,approved,80.53806252462986,night,0
39.5530601217836,55.07218608188808,18.259491313803082,113.70332346031273,3.706898739472895,8,0,approved,76.71199513563661,day,1
33.76255783997064,47.23336399203094,49.304113160118185,101.81332094056688,2.9922047327844408,3,0,pending,95.96303483533354,day,1
38.37019391308327,29.078439495222813,37.527871632095966,102.88960409863063,8.107507752867813,4,0,approved,84.29122536720232,swing,0
29.799427561758446,0.16511605920044065,32.51230423148874,98.99674370377325,14.114132621637902,5,0,pending,87.0158328269116,night,0
51.30409303946869,32.53750168254032,42.9672334117291,99.38538827411193,1.1420030496463922,6,0,approved,88.63125844347374,night,0
55.079179052787936,1.1704336505862039,38.96186612395853,117.6443626527617,20.07308202472594,7,1,approved,73.62551364273743,night,0
36.39931613466053,28.57667451597876,62.04220326988454,103.09081149804025,0.2789780772515887,5,0,approved,89.05335642946855,day,0
21.36212695170508,4.931187872426375,72.94790180024326,103.78619415275297,0.799502761667835,2,0,approved,90.68579797269244,day,0
31.713881956239256,14.126756733316887,49.53359722583406,91.83908557666427,14.567601911805351,5,0,approved,81.65438077498028,day,0
35.79213607876443,0.5821763577457413,46.05811331429746,104.28337819924054,5.429282223503625,10,0,approved,94.88601908609883,swing,0
44.066466522838496,22.122405347895196,48.78692498263152,106.26665583458771,22.408544845180472,5,0,approved,81.17483105320478,night,0
25.903841321951866,1.7767897096249037,38.37719338092306,109.88248102350292,4.954015511895144,4,0,approved,100.0,day,0
28.770052176294193,7.931997232777714,35.66887156570483,106.04067619921202,20.842828326092096,9,0,approved,71.47970849913163,day,0
44.128113654305686,25.510639080797628,30.31668320659994,99.98609417532813,2.191597037714343,2,1,approved,77.50325942305827,day,0
49.26690598447469,17.828826125648224,35.0571856252274,99.64461349709433,7.666274440409975,7,0,approved,69.7552323008686,day,0
30.540871457951788,0.09091541750577058,79.47986510668943,100.42335456984878,41.57765118138719,4,0,rejected,91.59770239561854,night,1
22.001395352588048,7.738384931537184,44.64368446954813,101.85749634848723,3.7736445569375596,7,1,pending,65.03912831858511,night,0
77.40941841545461,0.6424776462719379,10.875572923543558,111.14120352644943,0.011645948716798955,7,0,approved,85.35893580679168,swing,0
47.39965084506456,16.7898735597351,46.1941459227849,109.58111639360966,0.5295646331814519,6,0,pending,87.39251542509817,day,0
34.79595485879562,52.08161845515163,31.143781948587677,107.02328762980625,15.675345585318233,5,0,pending,97.94802243078374,day,0
48.42837530637008,15.974526462972662,55.89227409995745,117.23367984376239,5.416389832742628,4,0,approved,82.5891634305662,night,0
36.506520443426936,3.8112421651905897,54.274695171444925,79.7500929977854,6.1553581380213505,7,0,approved,79.79040826413441,night,0
48.405882669202235,6.582994762394603,55.83828456538082,97.31953140539176,12.852580359214912,3,0,rejected,97.49087888697437,night,0
39.91271837331467,56.35773138130351,54.38910881882223,100.90981904708494,13.352612035860602,6,0,approved,78.0544193602299,night,0
39.09526277801088,3.8050545353810215,49.409345430703766,95.62216420831221,5.191837598054612,2,0,rejected,75.69026680154587,day,0
36.63701758123054,12.366926557774502,33.1615581769002,93.56199420278087,15.618850547299802,7,0,approved,56.36693692849991,night,0
20.631423998442923,7.673733866163087,53.880188920428644,87.26272287709435,5.0552872217431055,6,0,approved,85.02395950131593,day,0
61.257138792717676,21.93566811669171,70.28386883703541,98.5093711033259,8.991966928958595,8,0,approved,84.25318470972775,day,0
26.70159295678708,30.30505949060943,82.20509625692806,108.15221643073465,0.27144826014986945,10,1,approved,85.54419951523528,day,0
21.679717084272866,6.251772702196611,51.430130090409904,107.19149073843418,1.1879943761709437,5,0,pending,98.7775119525272,day,0
35.44568140692359,16.199641755049193,53.05585082074472,94.98296091007438,15.253055967916266,7,0,rejected,79.1219539151712,night,0
26.46233823787392,11.945905568027925,62.506407686333404,102.76196062825349,3.0047470208558114,3,0,approved,71.87779009183575,day,0
37.37944651327675,4.895189503013905,77.39862339208156,111.86079852172873,3.2606660856178453,4,0,approved,95.11651576686629,night,0
46.253166182741225,4.760593789110244,47.70555084243179,88.83946363723814,8.701169821772138,8,0,pending,82.12116392780003,swing,0
49.94363480635067,11.603377887379434,65.38976975425507,99.72931215701976,7.182463776857254,4,0,approved,69.98626167146097,day,0
47.77676865946018,2.508589739879486,42.657711017134176,103.29197032647151,0.6861072030466625,4,0,approved,78.55943071510836,day,0
34.332415342571835,24.975043960833368,59.94773485398254,101.08012272029433,11.61144432233991,8,1,approved,73.04327612300888,night,0
38.59510193193903,1.0725179935617444,69.55906264927556,107.80506715213916,7.68240971524454,6,0,pending,73.3717460696447,day,0
42.89454861076989,1.4902539719605365,35.637090901783054,89.01739176270507,15.466502399140463,7,0,pending,100.0,day,0
16.90655091269513,6.283415120336835,47.122829169726735,92.9534507136207,6.134296548331669,11,0,approved,87.1513604545098,day,0
44.84701640143832,1.885008939365925,69.32174645042502,106.45633074156797,4.279919765747529,8,1,approved,59.16475156030498,day,1
20.51240854899402,9.685369199165361,64.24241845772193,87.38220751123988,3.713323496485797,9,0,rejected,88.56602651404074,swing,0
62.484159186877875,7.654283805228105,70.53919210472283,107.49414272826621,0.035429748471224244,5,1,approved,71.69233906258219,swing,1
33.14581898429966,19.191753176693815,67.726594696811,104.5985452498553,0.32477801358693387,5,0,approved,96.33816348042853,night,0
35.781497873664904,45.86544134846721,49.883447081249415,106.93535791764289,1.1252438442741075,3,0,approved,92.12467035232827,swing,1
28.763514809145736,21.00946470046479,87.98785222592036,97.24568277792237,21.221384148168532,6,0,pending,61.28820115757677,swing,0
30.440359617731723,2.9666820347610448,57.05364986130092,105.07870749370761,17.00559509242197,3,0,approved,70.79808939729745,day,0
65.28912282971888,41.121301752672245,10.0,91.6216994387937,5.500444423031882,11,0,approved,75.64214688399477,swing,1
49.28443626347957,7.466998238056811,50.76480441434051,97.68396046026945,1.5895237726017233,5,0,approved,100.0,night,0
19.409570658225938,9.642211992342148,47.96243114501007,101.29071152222026,1.2636359400285322,8,0,approved,91.37855189413794,swing,0
56.050554808222756,8.211727883960691,66.92873751050917,93.81000460354473,2.367118308822591,6,1,approved,85.76223644387467,swing,0
52.31890730169718,4.938961654471197,48.232220272028044,102.7448549442741,19.15083652342377,12,0,approved,97.95420648286573,day,0
34.62545045254054,33.813252095248345,71.48454993728706,91.84634216965388,5.896258544321861,7,0,approved,69.56881421092798,day,0
41.68036330435805,6.0573712960702295,63.37149058610061,103.14920647868009,13.038833097569801,3,0,approved,100.0,day,0
37.82067104694711,12.962466000713738,39.9986430779491,114.93480243509823,5.653983698030823,4,0,approved,67.01124067747627,day,0
61.67095885336319,4.117215549665843,52.894399965828626,90.94667489106114,7.521539273003599,2,0,approved,71.98407850144874,swing,1
28.444517732094916,23.946002227548515,43.36699833586899,100.81951906979259,7.534973520291433,8,1,rejected,93.06840631758399,swing,0
39.75212731730873,22.321495361157535,57.77137970280504,88.05631153563881,0.2547144825897373,4,0,pending,73.52205334977552,day,0
32.86225602808634,5.271305994319639,43.27763699147319,94.33636785527666,4.71416878869018,5,0,approved,87.44377985880736,night,0
20.80351514458575,17.16453889160957,56.11652845763593,106.61559337391557,15.963688197222634,5,0,pending,55.53504120191027,day,0
64.29965906065985,18.25452994270609,50.91541373514383,97.55497118567892,5.372629798547824,4,0,approved,71.57237831856732,day,0
23.82120105077105,12.400570012180085,52.71665117980264,106.9392811101477,4.572187121531535,4,0,rejected,88.12202171203235,day,0
40.64155024985331,13.766817114183088,85.76410569697148,103.84706686941406,5.981596965658949,4,1,approved,63.06869613348681,day,0
17.111592723435976,12.815755929580616,49.59272159939193,100.48385382928006,3.834189798538474,5,1,approved,50.21754117535242,swing,0
33.21115352908288,1.28115286804188,25.983503685742146,92.76469924221227,5.795451229085715,5,0,approved,84.13811472577892,day,0
43.06362585720149,16.642005342802133,70.23739217101522,106.4839057479803,1.1633958628713006,4,0,approved,100.0,night,0
28.10319224597165,9.516807791646272,70.11933852703012,103.43306982761196,27.52286240944791,1,0,rejected,70.90139027075483,night,0
45.04162220882786,8.656011401076844,25.31589739304761,88.77567673592516,0.27780773806725645,3,1,approved,75.31041631108032,day,0
34.77150689734301,29.491609143876104,44.486505681878995,93.28379525373344,5.280909642439301,3,1,approved,87.57823341701626,swing,0
51.92099014878336,0.3525105673915629,61.537158352697844,78.84776894758907,1.885703047171369,5,0,approved,76.58709281839634,swing,0
54.34113096008268,4.341552526389056,62.863048918256,90.07498554972993,0.4810223124788333,3,0,pending,94.5169828831748,day,0
30.95906287123986,1.9414429631954815,54.92914354820919,98.49298991183701,8.437652351642754,7,0,approved,91.65884958912935,day,0
38.92079431271548,0.5397098131796398,55.267380683999264,92.55315487721846,33.69490059840374,5,0,approved,51.91339940106967,day,0
40.201450717666795,4.837767754180621,40.921181903752235,94.3466672315705,11.07772339601358,8,0,rejected,59.66112301323009,day,0
45.432191545216384,66.95020700871275,19.0022692981647,112.12456126060621,2.344459067439776,6,0,approved,65.99960801753228,day,1
38.17258395493119,4.725370950430155,85.74260977275304,109.23050659230454,5.440095612946294,7,0,approved,76.93664877846487,night,0
40.282531512114105,16.346534486327673,40.46999083439928,95.44265449791519,0.4085070379588308,9,0,rejected,92.92323780554008,night,0
35.079122302458565,1.888532370067858,57.64758535096723,107.34830107522012,6.068661232015296,8,0,approved,76.65511898695956,day,0
39.38287840366422,13.813807618268534,52.61728006510996,110.7189828232334,0.8381139757289364,7,0,approved,62.76595453816546,day,0
53.575282322421586,62.485819977437295,68.45796328410319,105.94838793268605,12.66266553561433,6,0,approved,81.6402500620996,swing,0
45.75299889454225,5.176225874680305,56.72345820223238,103.39141986433516,0.46702157583048265,8,0,pending,52.196943638009145,day,0
46.41506767332043,28.26558537109991,57.301614296379995,109.78658462174724,0.07524044082080937,5,1,approved,77.54190798817667,day,0
46.67684388962694,90.30648352656895,15.485226279866062,107.15614383965931,15.818374952750693,9,0,rejected,100.0,day,1
36.15429466542757,13.321165654877104,42.4999139118662,91.29524589154072,22.853637656060243,6,0,pending,63.279951567286304,swing,0
41.82592452295437,5.552941311977345,66.16949569898496,99.48854196848826,0.7242483659596503,7,0,approved,81.93383417742629,day,0
24.977915859971063,16.791316158993997,64.82002337607894,96.58344735152363,2.6160044610778344,5,0,pending,74.69184213514788,night,0
53.225691875803484,27.95026990323574,40.725207645741826,110.21978787141663,10.828984336713745,7,0,approved,37.19986942798841,night,0
10.0,2.8193655242219586,31.32957125918317,96.35662359371659,6.206205893873783,9,0,approved,63.24772480199789,day,0
36.954219291974894,9.03632415165707,56.89868960084396,94.98252022952126,23.844670809491316,4,0,pending,73.0675649473819,night,0
51.690751725803295,5.767029746645898,11.398389268062779,109.21345659577311,3.9436238425038392,6,0,rejected,91.3954739978306,day,0
21.633584796447902,4.997703853270051,37.769886214933564,103.07736812745416,0.026627378730617903,8,0,approved,74.59286901390766,night,0
42.797359011402214,29.579944169241244,81.40241612732966,117.89425880505313,0.15954551546812248,5,0,approved,92.7109241918518,night,0
29.830802641051676,8.213744779309046,76.67600993310653,94.10206781754836,6.656597760319394,4,0,approved,100.0,night,0
33.57436081773358,6.211754103131754,62.30874038147718,96.849312564272,11.158012916759914,3,0,approved,73.13252710472153,day,0
49.351291527673254,13.876587366823308,59.61004471721885,109.9757418994226,12.508722031995996,9,0,approved,88.98634263638252,swing,0
40.376683110621805,3.7154167178575417,25.747438232134016,90.76719702991183,19.399562220490584,9,0,approved,88.22406645406949,day,0
13.587729585387649,3.918396746440822,43.88999145026325,111.5575388634071,2.0813087270013844,6,1,approved,79.86445422229919,day,0
26.28289352322082,11.018563180747488,50.572471030513356,91.34035694252343,10.727689869556167,3,0,approved,65.42080401499433,day,0
49.704028818665115,7.896012568147334,44.20879375748217,105.88178850568828,14.040246958815368,8,0,approved,72.7138851373817,night,0
43.387312618315974,5.242987337067394,49.746349976382035,86.25559178827777,14.476553875633988,7,0,pending,58.60261570011594,night,0
58.97762687029142,0.83191581073365,74.48836636519441,101.3610387199065,4.242019110639446,8,0,pending,72.5696913772517,day,0
58.191771128159566,11.033752117864253,46.87265408093016,90.04375608492137,7.867632368980974,9,0,approved,83.97925090964735,night,0
33.8930584382385,25.442038718049506,49.885912291648516,116.41020189609189,6.41593769755708,6,1,approved,82.35151263652017,day,0
68.03885366083387,28.595156430039083,66.09296930025627,92.42695589763588,7.2802019044758355,6,0,approved,84.56401362546603,night,1
38.29375603822293,4.026821212606584,33.70786422095795,94.36914392815326,2.6506337196552887,4,0,approved,100.0,day,0
26.447977587091692,13.730912156971728,42.3969313174173,105.28340765042299,9.196746906365092,6,0,approved,59.547403935959295,night,0
30.396321609073073,29.05677118596844,43.934161183647355,96.19233896882609,9.903472386713531,9,1,pending,69.56197580072799,day,0
10.919298736526976,7.882134400949111,55.833882198276214,106.5996268561536,1.744734506790274,6,0,approved,100.0,swing,0
57.28422809899137,40.353924297963225,49.82556898759502,95.3128785706737,4.690608971915206,2,0,approved,77.98349361718294,day,1
57.137143868526366,34.99234463689504,50.29988635979299,94.69639234717955,4.3869126793585735,6,1,approved,90.21949126980546,day,0
25.81391073424015,3.5004444578678378,45.02719019346257,100.77953035135562,11.056845913689502,12,0,approved,75.0462257036858,day,0
35.26538853941713,4.495607937571615,38.937546096778675,91.26455594431886,8.784972718628767,1,0,approved,91.72474134103405,swing,0
39.14729052935093,2.984851601817089,64.13714386315866,104.17093091733987,5.173099095709571,5,0,rejected,80.07729998066901,swing,0
26.475763374294637,3.2733542010009167,49.93293821556618,108.01838815895805,8.45664574406198,5,0,approved,77.52481016340869,day,0
16.93877562474606,35.76703157892978,64.28528470221059,105.4239731199395,2.4398369853558415,9,0,approved,82.29496494115124,night,0
35.47570875467706,40.134741875551576,38.32559004278279,106.14624697102603,2.115348962736317,3,0,approved,70.2986858080771,swing,0
34.14704684648904,0.7993858084070234,45.02136763375536,85.60115824027733,2.1946490498331674,3,0,rejected,96.41400303088855,night,0
33.3390651081347,13.506384597290817,51.682254582298505,97.30681803312754,0.23953184842999442,6,0,approved,88.41278098263156,night,0
40.672592751211575,12.459664262881915,53.08199444775684,99.1834786748503,9.397286664516384,5,0,approved,76.70255855383046,day,0
55.15423590231191,7.427917598662243,66.31553088898315,112.63562137436479,34.063243849672055,7,0,pending,88.97387032978689,day,0
34.362887363699286,14.982763794586646,48.542360656114624,96.34954089328032,2.957295766737686,3,1,approved,82.931949014246,swing,0
40.045315984656355,44.16641495904914,66.20113364216313,82.5861240576787,21.255058553670867,3,0,approved,91.90903210214847,swing,1
46.72244628493923,2.799550694543919,60.62416012839542,92.96824394402539,7.462260000113385,4,0,approved,67.16172984317362,night,0
44.64971511815298,1.9245063513188887,53.39721084875576,95.71045426089768,2.038459474487809,5,0,approved,84.09148184266132,day,0
30.626917706625896,0.5094114694668364,40.730518052552206,83.74814292857877,0.09548466943241948,11,0,approved,69.93194055224218,day,0
39.15652547736843,6.784419830877488,66.3531289819498,108.749620165647,10.291054410684877,4,0,approved,73.06103586075815,night,0
44.57047784202864,6.1789300138929635,41.10493799029524,88.44335974251953,9.54094635800512,6,0,approved,78.97973929671276,swing,0
24.45978394987067,8.45337003810105,54.680794297640816,104.56817238585671,2.0831642905338574,5,0,approved,89.45104362680482,swing,0
53.16246812955809,10.496838781829666,54.190893355958806,92.26082619442772,3.236185484520049,4,1,approved,88.94728359783146,night,0
55.17906686256933,21.27135779674827,51.89357286074076,113.05587493844062,18.265926394452112,9,0,approved,42.847071791222916,night,0
29.326636934666077,7.466503678077121,49.160204155220285,98.79077041777475,1.3685209766365323,5,0,approved,79.26518637920351,day,0
40.32404022017803,6.020896112177348,42.66884957557493,97.16710676331658,14.436028318072434,4,0,rejected,82.14354590038599,day,1
45.70733908005238,26.306452031484028,30.745953439448826,105.22603557325327,1.4831552334291953,7,0,approved,74.78407735664737,swing,0
31.45263012405497,28.43648060715389,76.05707099260528,92.94159612383406,5.25802728344823,3,0,approved,69.84025512270719,night,0
43.77936614825713,3.9744508928783855,47.624148036141264,105.60437179115361,5.528639154231832,7,0,approved,93.31597779128043,day,0
39.959067515505986,5.667861967724012,53.07831857323796,97.14665100130806,5.11063035685998,4,0,approved,68.30839302090496,day,0
20.38498186833439,26.154517543240836,52.98658924099089,96.24318522711951,2.71662762091149,7,0,approved,77.38626128921237,night,0
43.5099357917427,1.2410790448780586,71.43406505843123,100.29945031772843,2.3374277704894735,2,0,approved,59.29822759596509,day,0
24.79829100474757,5.914467976619713,83.9979133227646,92.28263651210662,10.568691582543828,4,0,approved,60.921886411823635,day,0
49.27043421994456,8.922625287202132,57.3977112938303,99.47286652330665,2.580141758621257,3,1,approved,83.19013758628662,night,0
29.945467098393337,3.1066839133776467,52.644959973146236,103.71588037698085,7.531132531915428,7,0,pending,87.7121038241382,night,0
36.06457479606626,2.975194588776072,38.14814489260881,82.5300688102579,14.999721118794916,5,0,approved,80.18933058096741,night,0
54.4673469613589,8.297180517736042,33.34617325880853,109.7304602363008,14.513731343134543,5,0,approved,74.87831260245483,day,0
43.956579758346145,21.068202411822963,28.390376055338486,107.52782504102319,1.4632273265477704,8,0,approved,81.94997417705427,night,0
25.046312965105457,27.510579706456987,43.062325607147976,86.16338260346903,8.507605566258308,9,0,approved,84.6905943833081,day,0
25.821001150410996,58.11736287393764,23.637178040303276,84.91654163449081,7.3760388477484735,11,0,approved,88.35409971580533,day,1
30.808366536515294,1.152957299419747,71.18244930610169,107.73525300480956,2.6501131001961915,8,0,approved,100.0,night,0
42.735729000279996,3.6632518793833104,61.34644365990137,107.11615126812843,3.97346193960937,2,0,approved,74.29125443525072,night,0
42.29959777919322,21.197575684346436,51.2253922797283,105.98427803193115,2.6850466015047387,3,0,pending,76.10873283030642,swing,0
27.88277234404557,11.667467582022153,71.64075971141185,89.58460957198146,6.161351754585852,5,0,pending,93.37775159852237,night,0
23.99348617262769,5.955307876803101,38.93265883895087,115.62913778994786,13.021931148596284,9,0,approved,75.2498636703611,night,0
41.37900086103001,3.4523272768967677,42.70028416953168,94.95999306547577,16.797371881265754,5,1,approved,52.680482037619626,day,0
35.81767921051806,4.937513298006287,25.99310079547383,102.915812328146,10.264809022675951,5,1,pending,85.11054498087759,day,0
63.88659064937285,8.41308359951189,66.61530542530318,103.0142321747107,5.284671111129175,7,0,approved,100.0,day,0
38.43924387875695,2.9247425548993493,42.84488070536089,113.74344922237886,25.378855158645685,6,0,approved,72.78235415533908,day,0
59.7710339324033,49.95799009534631,55.23543419913736,102.00133839954995,6.6386846201535,10,1,approved,35.91250690559472,swing,1
23.95539682274792,1.7074180174459386,70.03864600862016,104.32673084539624,5.209084290452953,6,0,approved,57.328067095859566,day,0
19.121444725259515,63.58441874371568,75.5627613324913,100.38299298036733,15.546630755743053,5,0,approved,65.75504204392807,swing,1
24.558978409693587,27.66727603319227,54.56280472764144,91.42720489030641,1.6328407934590468,9,0,approved,67.35614015775917,night,0
52.26955737744159,8.252637234876449,60.76356154407035,82.45071522850415,1.374646336983717,6,0,approved,98.11980629099448,night,0
59.0732190763224,20.195512367322568,41.44224630934509,101.26063899835188,12.206013747501347,4,0,approved,94.55556273746447,night,0
28.61384655256839,16.698972691208233,80.250600145113,89.70109527588177,16.35697200124596,8,0,pending,100.0,night,0
32.473207642885306,3.598375031458278,52.50774159550951,103.80141772251098,0.6044703115115686,4,0,approved,100.0,day,0
